,cluster,AGE,등록(계/피),고용상태,성별,Willingness to pay/Stay,갱신,상품타입,교육수준,소득,지역,결혼여부,월 납입액,VOC,타 상품 보유 현황,온라인방문빈도,갱신인센티브,판매채널,총지불금액,자동차,거주지사이즈
7356,6,5,피보험자,고용,0,14.8407,0,기본,대학졸업,61046000,도시근교,기혼,120,0,2,자주방문,할인,콜센터,767000,스포츠카,중
7357,2,3,계약자,무직,0,9.5682,0,중급,대학졸업,0,도시근교,미혼,90,1,2,비방문,할인,콜센터,516000,일반세단,중
7358,3,1,피보험자,고용,1,11.4996,0,기본,대학졸업,101643000,도심,기혼,70,0,2,자주방문,설계사독려,자사영업,295000,일반세단,소
7359,1,4,계약자,고용,1,3.5964,0,중급,대학졸업,40498000,도시근교,미혼,90,3,1,비방문,할인,대리점,569000,일반세단,중
7360,2,3,피보험자,무직,0,4.8174,0,기본,대학졸업,0,도시근교,미혼,60,0,4이상,자주방문,포인트,자사영업,571000,일반세단,소
7361,5,2,피보험자,고용,0,5.9163,1,기본,박사,82834000,도심,기혼,70,0,4이상,자주방문,설계사독려,자사영업,382000,일반세단,중
7362,0,3,계약자,무직,1,8.5359,0,고급,대학졸업,0,도시근교,기혼,110,0,4이상,비방문,없음,인터넷,622000,일반세단,중
7363,2,3,피보험자,무직,1,29.1042,0,기본,고졸이하,0,도시근교,미혼,120,1,2,자주방문,할인,콜센터,1023000,SUV,중
7364,0,4,계약자,고용,1,7.6923,0,고급,대학졸업,35231000,도시근교,미혼,230,5,1,비방문,설계사독려,대리점,1713000,SUV,중
7365,1,3,계약자,고용,0,12.8871,0,기본,대학졸업,49874000,시골,기혼,70,0,2,비방문,할인,대리점,19000,컴팩트카,소
7366,2,3,계약자,무직,1,9.9234,0,중급,고졸이하,0,도시근교,기혼,140,0,4이상,비방문,할인,자사영업,747000,SUV,소
7367,2,3,계약자,무직,0,2.7306,0,기본,대학졸업,0,도시근교,미혼,70,0,1,비방문,할인,콜센터,528000,컴팩트카,소
7368,4,3,계약자,FALSE,1,2.553,1,기본,대학졸업,31130000,도시근교,미혼,60,0,1,비방문,할인,대리점,373000,일반세단,대
7369,6,3,계약자,무직,0,4.5288,0,기본,대학졸업,0,도시근교,미혼,130,0,1,비방문,할인,대리점,1031000,스포츠카,중
7370,1,3,계약자,고용,0,3.1857,0,기본,대학졸업,48123000,시골,미혼,70,0,1,비방문,할인,대리점,146000,일반세단,소
7371,1,4,계약자,고용,0,4.9173,1,기본,고졸이하,70392000,도심,기혼,120,0,1,비방문,할인,대리점,375000,SUV,중
7372,0,1,계약자,고용,1,4.5066,0,고급,대학졸업,84274000,시골,기혼,110,1,1,비방문,할인,자사영업,161000,일반세단,중
7373,6,2,피보험자,고용,1,20.535,0,중급,석사,109677000,도심,기혼,270,0,4이상,자주방문,설계사독려,대리점,911000,고급차,소
7374,6,3,계약자,FALSE,0,5.439,1,중급,대학졸업,15504000,도시근교,미혼,160,0,1,비방문,할인,대리점,824000,스포츠카,중
7375,1,5,계약자,고용,0,12.0213,0,중급,고졸이하,74569000,도심,기혼,150,0,4이상,비방문,할인,인터넷,758000,SUV,중
7376,1,3,계약자,고용,0,6.3825,0,기본,대학졸업,36518000,도심,기혼,80,0,4이상,비방문,설계사독려,인터넷,344000,일반세단,중
7377,2,2,계약자,휴직,1,2.6862,0,기본,대학졸업,18728000,시골,기혼,60,0,1,비방문,할인,대리점,84000,컴팩트카,중
7378,2,4,계약자,FALSE,1,6.5823,1,중급,대학졸업,27748000,도시근교,기혼,110,5,4이상,비방문,할인,대리점,569000,일반세단,중
7379,4,3,계약자,휴직,0,5.1171,1,기본,대학졸업,27124000,도시근교,미혼,60,0,4이상,비방문,설계사독려,인터넷,373000,일반세단,대
7380,2,3,계약자,무직,1,2.3643,0,기본,고졸이하,0,도시근교,미혼,60,0,1,비방문,할인,대리점,854000,일반세단,소
7381,2,3,계약자,무직,0,2.9304,0,중급,대학졸업,0,도시근교,미혼,90,3,1,비방문,할인,자사영업,486000,컴팩트카,중
7382,3,2,계약자,고용,1,6.4602,0,기본,대학졸업,88897000,도심,미혼,70,0,3,비방문,설계사독려,인터넷,418000,일반세단,중
7383,1,4,계약자,고용,0,7.6479,0,중급,대학졸업,37029000,도시근교,기혼,90,0,3,비방문,설계사독려,자사영업,516000,일반세단,중
7384,3,2,피보험자,고용,0,3.3411,0,기본,대학졸업,96954000,도시근교,기혼,80,0,1,자주방문,설계사독려,대리점,439000,일반세단,중
7385,4,5,계약자,고용,0,3.6519,0,중급,고졸이하,73224000,도시근교,기혼,80,0,1,비방문,설계사독려,콜센터,486000,컴팩트카,대
7386,2,3,피보험자,무직,1,15.0405,0,기본,고졸이하,0,도시근교,미혼,60,2,2,자주방문,없음,대리점,551000,컴팩트카,중
7387,3,2,계약자,고용,0,5.7387,0,기본,대학졸업,97094000,도심,기혼,60,0,4이상,비방문,설계사독려,인터넷,372000,일반세단,소
7388,3,1,계약자,고용,1,3.2745,0,기본,대학졸업,107444000,시골,미혼,70,0,1,비방문,설계사독려,대리점,119000,일반세단,중
7389,1,5,피보험자,고용,1,5.3946,0,중급,대학졸업,63363000,도시근교,미혼,140,1,1,자주방문,할인,자사영업,753000,SUV,중
7390,1,4,계약자,고용,0,5.4279,0,기본,대학졸업,51912000,도시근교,기혼,60,0,3,비방문,없음,콜센터,412000,일반세단,중
7391,1,4,계약자,고용,0,3.7074,0,중급,대학졸업,52286000,도심,기혼,90,0,1,비방문,포인트,대리점,294000,일반세단,중
7392,1,4,계약자,고용,0,5.8275,1,기본,대학졸업,34740000,도시근교,기혼,70,0,4이상,비방문,할인,대리점,564000,컴팩트카,중
7393,6,3,계약자,무직,0,10.0233,1,중급,석사,0,도시근교,미혼,130,0,4이상,비방문,할인,자사영업,803000,스포츠카,중
7394,3,2,계약자,고용,0,3.9738,0,중급,대학졸업,85532000,도심,기혼,90,2,1,비방문,설계사독려,인터넷,343000,컴팩트카,중
7395,3,1,계약자,고용,1,10.878,0,중급,대학졸업,101458000,시골,기혼,140,0,4이상,비방문,설계사독려,콜센터,142000,SUV,중
7396,1,4,계약자,고용,1,5.3613,0,기본,대학졸업,74040000,시골,기혼,60,1,4이상,종종,할인,콜센터,50000,일반세단,중
7397,5,4,계약자,고용,1,3.552,0,중급,석사,82160000,도심,기혼,80,0,1,비방문,포인트,대리점,302000,일반세단,중
7398,1,4,계약자,고용,0,6.2826,0,기본,대학졸업,62956000,도시근교,기혼,70,1,4이상,비방문,할인,대리점,427000,일반세단,중
7399,1,4,계약자,고용,0,4.5954,0,기본,고졸이하,77483000,시골,기혼,120,0,1,비방문,설계사독려,자사영업,10000,SUV,중
7400,0,5,계약자,고용,0,15.2847,1,고급,고졸이하,71149000,도시근교,미혼,130,0,2,비방문,할인,대리점,688000,일반세단,중
7401,2,3,피보험자,휴직,0,4.1292,0,중급,고졸이하,20624000,도시근교,기혼,100,0,1,자주방문,설계사독려,인터넷,569000,일반세단,소
7402,4,3,계약자,무직,1,3.4632,1,기본,대학졸업,0,도시근교,기혼,110,4,1,비방문,할인,대리점,1186000,SUV,대
7403,2,3,계약자,FALSE,1,13.5087,1,기본,대학졸업,17993000,도시근교,미혼,120,0,2,비방문,할인,자사영업,1023000,SUV,중
7404,1,4,계약자,고용,1,2.9637,1,기본,대학졸업,67706000,도시근교,미혼,70,0,1,종종,설계사독려,콜센터,409000,일반세단,소
7405,3,2,계약자,고용,0,14.1414,1,기본,대학졸업,87789000,도심,기혼,110,1,2,비방문,할인,자사영업,518000,SUV,중
7406,0,4,계약자,휴직,1,4.4844,0,고급,대학졸업,25940000,도시근교,기혼,110,0,1,비방문,할인,자사영업,1305000,컴팩트카,소
7407,2,3,계약자,무직,0,9.5793,0,기본,고졸이하,0,도시근교,미혼,130,0,4이상,종종,설계사독려,자사영업,1040000,SUV,중
7408,6,4,계약자,고용,0,24.5199,0,고급,고졸이하,29073000,도심,기혼,210,0,2,비방문,할인,자사영업,970000,스포츠카,중
7409,3,1,계약자,고용,0,9.1242,0,기본,대학졸업,101922000,도심,기혼,70,0,2,비방문,할인,대리점,346000,일반세단,중
7410,4,4,피보험자,휴직,0,29.082,1,기본,고졸이하,22225000,도시근교,기혼,120,0,2,자주방문,할인,자사영업,670000,SUV,대
7411,1,4,계약자,고용,1,9.0021,0,기본,대학졸업,43927000,도시근교,기혼,70,1,2,비방문,없음,콜센터,535000,컴팩트카,소
7412,2,3,계약자,무직,0,5.2947,0,기본,대학졸업,0,도시근교,미혼,70,0,4이상,비방문,할인,대리점,811000,일반세단,중
7413,3,2,피보험자,고용,1,9.7902,1,기본,고졸이하,119984000,도시근교,기혼,120,1,4이상,자주방문,설계사독려,자사영업,652000,SUV,중
7414,2,3,피보험자,무직,0,5.7387,0,기본,대학졸업,0,도시근교,기혼,70,0,3,자주방문,할인,대리점,425000,컴팩트카,중
7415,2,3,피보험자,휴직,1,4.329,0,기본,대학졸업,13042000,도심,기혼,120,0,1,자주방문,설계사독려,인터넷,433000,SUV,소
7416,5,3,계약자,휴직,0,6.6711,0,중급,석사,28539000,시골,기혼,80,0,4이상,비방문,할인,대리점,187000,일반세단,중
7417,2,2,피보험자,무직,0,7.6257,0,기본,대학졸업,0,도시근교,미혼,70,2,2,자주방문,설계사독려,자사영업,409000,일반세단,중
7418,2,3,계약자,무직,1,3.3855,0,중급,대학졸업,0,도시근교,미혼,90,0,1,비방문,설계사독려,대리점,522000,일반세단,소
7419,3,1,계약자,고용,1,5.4057,0,기본,대학졸업,111497000,시골,기혼,60,0,4이상,비방문,설계사독려,대리점,8000,컴팩트카,중
7420,5,1,계약자,고용,0,3.0525,0,기본,박사,100344000,도시근교,기혼,70,0,1,비방문,설계사독려,자사영업,456000,일반세단,중
7421,4,1,계약자,고용,1,9.6792,1,기본,대학졸업,100758000,도시근교,기혼,80,3,2,비방문,설계사독려,대리점,439000,일반세단,대
7422,2,4,계약자,휴직,0,4.551,0,기본,고졸이하,22359000,도시근교,기혼,120,1,1,비방문,포인트,대리점,703000,SUV,중
7423,5,1,계약자,고용,1,9.0909,0,기본,박사,86752000,도심,기혼,70,0,2,비방문,포인트,콜센터,259000,일반세단,중
7424,1,5,계약자,고용,1,5.8053,0,기본,대학졸업,69378000,도시근교,기혼,70,0,4이상,비방문,없음,콜센터,486000,컴팩트카,중
7425,5,5,계약자,고용,1,8.8245,0,중급,박사,76534000,도시근교,기혼,110,0,4이상,비방문,설계사독려,자사영업,587000,일반세단,중
7426,1,4,계약자,고용,0,3.4854,0,중급,대학졸업,67121000,도심,기혼,80,0,1,비방문,없음,자사영업,337000,일반세단,중
7427,1,6,계약자,고용,0,4.3734,1,중급,대학졸업,72127000,도시근교,기혼,110,0,1,종종,설계사독려,대리점,1090000,일반세단,소
7428,2,3,피보험자,무직,1,5.9163,1,기본,고졸이하,0,도시근교,기혼,70,0,4이상,자주방문,설계사독려,콜센터,613000,컴팩트카,중
7429,3,2,계약자,고용,1,21.6228,0,중급,고졸이하,89286000,도심,기혼,140,0,2,비방문,설계사독려,인터넷,438000,SUV,중
7430,2,3,피보험자,무직,1,3.8406,0,중급,대학졸업,0,도시근교,기혼,100,0,1,자주방문,포인트,인터넷,569000,일반세단,중
7431,1,4,계약자,고용,0,18.981,0,기본,고졸이하,62184000,도시근교,기혼,80,0,2,비방문,설계사독려,인터넷,421000,일반세단,중
7432,1,4,계약자,고용,0,3.0525,0,기본,고졸이하,34714000,도시근교,미혼,70,2,1,비방문,할인,자사영업,526000,일반세단,중
7433,6,3,계약자,무직,1,14.2857,0,기본,고졸이하,0,도시근교,미혼,210,0,4이상,비방문,할인,대리점,1748000,고급차,소
7434,4,3,계약자,무직,0,4.9062,0,기본,대학졸업,0,도시근교,미혼,70,3,4이상,비방문,설계사독려,대리점,675000,일반세단,대
7435,1,3,피보험자,고용,1,3.0636,0,기본,고졸이하,52322000,시골,기혼,70,0,1,자주방문,설계사독려,콜센터,145000,컴팩트카,중
7436,3,1,피보험자,고용,0,8.5914,0,기본,대학졸업,116518000,시골,기혼,60,0,2,자주방문,없음,콜센터,101000,컴팩트카,중
7437,1,4,계약자,고용,0,9.0687,0,기본,대학졸업,39415000,도시근교,미혼,110,0,3,비방문,할인,대리점,617000,SUV,중
7438,2,3,계약자,무직,0,3.9627,0,기본,대학졸업,0,도시근교,미혼,110,0,1,비방문,할인,콜센터,1483000,SUV,소
7439,3,2,계약자,고용,0,11.8326,1,중급,대학졸업,87171000,도시근교,기혼,90,0,2,비방문,설계사독려,콜센터,780000,컴팩트카,중
7440,6,4,계약자,고용,1,7.8699,0,고급,석사,42267000,시골,기혼,200,2,1,비방문,할인,대리점,513000,스포츠카,중
7441,1,4,계약자,고용,0,3.0858,0,기본,고졸이하,78628000,도시근교,기혼,70,0,1,비방문,없음,콜센터,409000,일반세단,중
7442,2,3,피보험자,무직,0,8.3805,0,기본,고졸이하,0,도시근교,기혼,110,0,4이상,자주방문,할인,대리점,593000,SUV,소
7443,2,3,계약자,무직,1,5.2503,0,기본,대학졸업,0,도시근교,미혼,70,0,3,비방문,설계사독려,콜센터,427000,일반세단,중
7444,2,3,계약자,무직,1,15.8397,0,중급,고졸이하,0,도시근교,미혼,90,0,2,비방문,없음,콜센터,747000,일반세단,중
7445,1,5,피보험자,고용,0,10.6116,0,중급,고졸이하,48876000,도시근교,미혼,130,0,3,자주방문,할인,콜센터,717000,SUV,중
7446,1,5,계약자,고용,0,9.8568,1,기본,고졸이하,63189000,도심,미혼,130,0,4이상,비방문,할인,대리점,652000,SUV,소
7447,1,4,피보험자,고용,0,6.1383,0,기본,대학졸업,77889000,도시근교,기혼,70,0,4이상,자주방문,포인트,대리점,409000,일반세단,소
7448,1,4,피보험자,고용,0,6.5712,0,기본,대학졸업,44084000,도시근교,기혼,70,0,4이상,자주방문,할인,자사영업,439000,일반세단,중
7449,6,3,계약자,무직,1,9.435,0,중급,고졸이하,0,도시근교,미혼,150,3,4이상,비방문,할인,인터넷,1209000,스포츠카,중
7450,5,1,계약자,고용,0,44.6664,0,중급,석사,92703000,시골,기혼,140,3,2,비방문,할인,대리점,217000,SUV,소
7451,4,4,계약자,고용,1,2.8638,0,기본,석사,73234000,도심,기혼,60,0,1,종종,설계사독려,콜센터,356000,컴팩트카,대
7452,2,3,계약자,무직,0,21.4008,0,기본,고졸이하,0,도시근교,미혼,60,0,2,비방문,포인트,자사영업,453000,컴팩트카,중
7453,5,3,계약자,FALSE,0,13.2978,1,기본,석사,25853000,도심,기혼,70,0,2,비방문,할인,대리점,318000,컴팩트카,중
7454,1,4,계약자,고용,1,4.3623,1,기본,고졸이하,31156000,도시근교,미혼,110,0,1,비방문,설계사독려,인터넷,834000,SUV,중
7455,2,3,계약자,휴직,0,2.7639,1,기본,고졸이하,31202000,도시근교,미혼,70,0,1,비방문,할인,대리점,407000,일반세단,중
7456,1,4,계약자,고용,0,8.2473,0,중급,대학졸업,33273000,도시근교,기혼,100,0,4이상,비방문,할인,대리점,707000,일반세단,소
7457,3,1,피보험자,고용,0,8.7357,0,중급,고졸이하,90716000,시골,기혼,100,0,4이상,자주방문,설계사독려,대리점,53000,일반세단,중
7458,1,4,계약자,고용,0,17.7378,0,중급,대학졸업,40703000,도시근교,미혼,150,0,2,비방문,할인,콜센터,1153000,SUV,중
7459,2,3,계약자,무직,0,2.3421,0,기본,대학졸업,0,도시근교,미혼,70,2,1,비방문,포인트,콜센터,578000,일반세단,소
7460,3,2,계약자,고용,1,9.6126,0,기본,대학졸업,102709000,도시근교,미혼,120,0,4이상,비방문,할인,대리점,646000,SUV,중
7461,4,1,계약자,고용,1,6.2493,0,기본,대학졸업,116679000,도심,기혼,70,0,4이상,비방문,없음,자사영업,257000,일반세단,대
7462,3,1,계약자,고용,0,5.0949,0,기본,대학졸업,88450000,시골,기혼,120,0,1,비방문,할인,대리점,228000,SUV,중
7463,2,3,계약자,무직,1,4.1181,0,기본,대학졸업,0,도시근교,미혼,120,0,1,비방문,설계사독려,대리점,1337000,SUV,중
7464,0,4,계약자,고용,0,9.1131,0,고급,대학졸업,48844000,도시근교,기혼,110,0,4이상,비방문,설계사독려,인터넷,611000,일반세단,중
7465,3,2,계약자,고용,0,6.216,1,기본,고졸이하,89471000,도시근교,미혼,70,0,3,비방문,설계사독려,콜센터,421000,일반세단,중
7466,2,3,계약자,휴직,0,3.7851,0,중급,고졸이하,21832000,도시근교,기혼,90,0,1,비방문,설계사독려,대리점,516000,컴팩트카,중
7467,2,3,계약자,무직,1,7.0263,0,중급,고졸이하,0,도시근교,기혼,100,0,4이상,비방문,포인트,대리점,759000,컴팩트카,중
7468,4,2,계약자,무직,1,7.0929,0,기본,석사,0,도시근교,미혼,70,2,2,비방문,할인,대리점,391000,일반세단,대
7469,0,5,계약자,고용,1,9.7014,0,고급,대학졸업,52391000,도시근교,기혼,120,0,4이상,비방문,할인,대리점,652000,컴팩트카,중
7470,0,3,계약자,무직,1,5.3724,0,고급,고졸이하,0,도시근교,미혼,150,0,1,비방문,포인트,자사영업,830000,SUV,소
7471,1,4,계약자,고용,1,27.7167,0,기본,고졸이하,80304000,시골,기혼,70,0,2,비방문,없음,대리점,86000,일반세단,중
7472,2,2,계약자,무직,0,6.0051,0,기본,고졸이하,0,도시근교,미혼,60,5,2,비방문,설계사독려,대리점,368000,일반세단,중
7473,2,3,계약자,무직,1,2.5974,0,기본,대학졸업,0,도시근교,미혼,80,1,1,비방문,없음,자사영업,658000,일반세단,중
7474,1,4,계약자,고용,0,16.8387,0,중급,고졸이하,26976000,도시근교,기혼,140,0,2,비방문,할인,자사영업,747000,SUV,중
7475,1,3,계약자,고용,1,12.3432,0,중급,대학졸업,51188000,시골,미혼,100,0,2,비방문,할인,인터넷,52000,일반세단,중
7476,2,3,피보험자,무직,1,5.3946,0,기본,대학졸업,0,도시근교,미혼,70,0,4이상,자주방문,설계사독려,대리점,799000,일반세단,소
7477,4,1,계약자,고용,1,6.1938,0,기본,대학졸업,117608000,도심,기혼,80,1,3,종종,포인트,자사영업,331000,컴팩트카,대
7478,3,1,계약자,고용,0,5.0283,0,기본,고졸이하,111663000,시골,기혼,120,0,1,비방문,설계사독려,콜센터,135000,SUV,중
